objectid;usoagregad;grupo;area;ruleid;ano;ruleid_1;shape_Length;shape_Area
7348;Áreas residenciais;Áreas urbanizadas;1,45049E+12;15;2018;15;8,53392E+14;1,45049E+14
7349;Áreas residenciais;Áreas urbanizadas;2,31703E+11;15;2018;15;1,85985E+14;2,31703E+14
7350;Áreas residenciais;Áreas urbanizadas;1125653754;15;2018;15;4,7435E+14;1,12565E+14
7351;Áreas residenciais;Áreas urbanizadas;2,82199E+12;15;2018;15;2,30233E+14;2,822E+14
7352;Áreas residenciais;Áreas urbanizadas;8,68696E+11;15;2018;15;5,16028E+14;8,68696E+14
7353;Áreas residenciais;Áreas urbanizadas;9497196351;15;2018;15;4,22596E+14;9,49722E+14
7354;Áreas residenciais;Áreas urbanizadas;1,17668E+13;15;2018;15;1,65149E+14;1,17668E+13
7355;Áreas residenciais;Áreas urbanizadas;18238733838;15;2018;15;6,40276E+14;1,82386E+13
7356;Áreas residenciais;Áreas urbanizadas;2,68251E+11;15;2018;15;3,56182E+14;2,68251E+14
7357;Áreas residenciais;Áreas urbanizadas;1,94203E+11;15;2018;15;3,45054E+14;1,94203E+14
7358;Áreas residenciais;Áreas urbanizadas;462686103;15;2018;15;1,64567E+14;4,62678E+14
7359;Áreas residenciais;Áreas urbanizadas;8,77813E+11;15;2018;15;7,9096E+14;8,77812E+14
7360;Áreas residenciais;Áreas urbanizadas;3,44725E+11;15;2018;15;2,8124E+14;3,44725E+14
7361;Áreas residenciais;Áreas urbanizadas;1,27348E+11;15;2018;15;2,61743E+14;1,27348E+14
7362;Áreas residenciais;Áreas urbanizadas;2,01855E+11;15;2018;15;3,96617E+14;2,01855E+14
7363;Áreas residenciais;Áreas urbanizadas;8,29595E+11;15;2018;15;3,59763E+14;8,29594E+14
7364;Áreas residenciais;Áreas urbanizadas;1,4097E+11;15;2018;15;2,68923E+14;1,40971E+14
7365;Áreas residenciais;Áreas urbanizadas;4,95809E+12;15;2018;15;9,6416E+14;4,95809E+14
7366;Áreas residenciais;Áreas urbanizadas;2,87998E+12;15;2018;15;7,83346E+14;2,87998E+13
7367;Áreas residenciais;Áreas urbanizadas;6,95603E+12;15;2018;15;1,5234E+14;6,95603E+14
7368;Áreas residenciais;Áreas urbanizadas;1,09894E+11;15;2018;15;2,186E+14;1,09894E+14
7369;Áreas residenciais;Áreas urbanizadas;2,82383E+11;15;2018;15;1,19852E+14;2,82384E+14
7370;Áreas residenciais;Áreas urbanizadas;4,81747E+12;15;2018;15;8,93924E+14;4,81747E+14
7371;Áreas residenciais;Áreas urbanizadas;3,74505E+11;15;2018;15;4,17559E+14;3,74504E+14
7372;Áreas residenciais;Áreas urbanizadas;5,29469E+11;15;2018;15;2,86467E+14;5,29469E+14
7373;Áreas residenciais;Áreas urbanizadas;2,4287E+11;15;2018;15;2,01317E+14;2,4287E+14
7374;Áreas residenciais;Áreas urbanizadas;2,49329E+11;15;2018;15;1,39102E+14;2,49329E+14
7375;Áreas residenciais;Áreas urbanizadas;24078109307;15;2018;15;8,91505E+14;2,4078E+13
7376;Áreas residenciais;Áreas urbanizadas;4,85702E+11;15;2018;15;3,69731E+14;4,85701E+13
7377;Áreas residenciais;Áreas urbanizadas;39071285783;15;2018;15;2,62434E+14;3,90712E+14
7378;Áreas residenciais;Áreas urbanizadas;8,50927E+11;15;2018;15;4,61921E+14;8,50927E+13
7379;Áreas residenciais;Áreas urbanizadas;4,29826E+12;15;2018;15;1,86289E+14;4,29826E+13
7380;Áreas residenciais;Áreas urbanizadas;2,08705E+11;15;2018;15;1,94574E+14;2,08705E+14
7381;Áreas residenciais;Áreas urbanizadas;6,73808E+11;15;2018;15;3,71138E+14;6,73809E+14
7382;Áreas residenciais;Áreas urbanizadas;2,88929E+12;15;2018;15;1,112E+14;2,88929E+14
7383;Áreas residenciais;Áreas urbanizadas;2,23917E+12;15;2018;15;8,23752E+14;2,23917E+14
7384;Áreas residenciais;Áreas urbanizadas;8,69954E+11;15;2018;15;4,92296E+14;8,69954E+14
7385;Áreas residenciais;Áreas urbanizadas;3,94101E+11;15;2018;15;2,68095E+14;3,94101E+14
7386;Áreas residenciais;Áreas urbanizadas;3,14165E+11;15;2018;15;2,28866E+14;3,14166E+14
7387;Áreas residenciais;Áreas urbanizadas;1,5016E+12;15;2018;15;5,36642E+14;1,5016E+14
7388;Áreas residenciais;Áreas urbanizadas;4,32058E+11;15;2018;15;2,64978E+14;4,32058E+14
7389;Áreas residenciais;Áreas urbanizadas;1,72068E+12;15;2018;15;6,23189E+14;1,72068E+14
7390;Áreas residenciais;Áreas urbanizadas;1,51871E+11;15;2018;15;1,57514E+14;1,5187E+14
7391;Áreas residenciais;Áreas urbanizadas;7,51142E+11;15;2018;15;3,58169E+14;7,51142E+14
7392;Áreas residenciais;Áreas urbanizadas;4,57771E+11;15;2018;15;2,66574E+14;4,5777E+14
7393;Áreas residenciais;Áreas urbanizadas;6954038;15;2018;15;6,79328E+14;6,94796E+14
7394;Áreas residenciais;Áreas urbanizadas;6,5341E+11;15;2018;15;2,24329E+14;6,5341E+14
7395;Áreas residenciais;Áreas urbanizadas;4390669738;15;2018;15;1,10776E+14;4,39067E+14
7396;Áreas residenciais;Áreas urbanizadas;1,01133E+11;15;2018;15;3,02748E+14;1,01133E+14
7397;Áreas residenciais;Áreas urbanizadas;4,84237E+11;15;2018;15;2,77867E+14;4,84237E+14
7398;Áreas residenciais;Áreas urbanizadas;3,16143E+11;15;2018;15;2,26296E+14;3,16143E+14
7399;Áreas residenciais;Áreas urbanizadas;356164804;15;2018;15;4,83799E+14;3,56176E+14
7400;Áreas residenciais;Áreas urbanizadas;1,83711E+11;15;2018;15;6,79986E+14;1,83711E+14
7401;Áreas residenciais;Áreas urbanizadas;3,75704E+12;15;2018;15;9,13261E+14;3,75704E+14
7402;Áreas residenciais;Áreas urbanizadas;4,54633E+11;15;2018;15;2,68202E+14;4,54633E+14
7403;Áreas residenciais;Áreas urbanizadas;29150357436;15;2018;15;7,67616E+14;2,91503E+14
7404;Áreas residenciais;Áreas urbanizadas;1,53355E+11;15;2018;15;1,71825E+13;1,53355E+14
7405;Áreas residenciais;Áreas urbanizadas;1,11567E+12;15;2018;15;5,31173E+13;1,11567E+14
7406;Áreas residenciais;Áreas urbanizadas;16270231437;15;2018;15;1,35148E+14;1,62703E+14
7407;Áreas residenciais;Áreas urbanizadas;1,4543E+12;15;2018;15;6,69969E+14;1,4543E+14
7408;Áreas residenciais;Áreas urbanizadas;53349286043;15;2018;15;3,23505E+14;5,33493E+13
7409;Áreas residenciais;Áreas urbanizadas;9,54271E+11;15;2018;15;4,45618E+14;9,54271E+14
7410;Áreas residenciais;Áreas urbanizadas;3,37259E+11;15;2018;15;2,38079E+14;3,37259E+14
7411;Áreas residenciais;Áreas urbanizadas;1,51476E+12;15;2018;15;1,06218E+14;1,51476E+14
7412;Áreas residenciais;Áreas urbanizadas;9,1535E+11;15;2018;15;4,34258E+14;9,1535E+14
7413;Áreas residenciais;Áreas urbanizadas;1,66881E+11;15;2018;15;1,78513E+14;1,66881E+14
7414;Áreas residenciais;Áreas urbanizadas;6,93005E+12;15;2018;15;1,23533E+14;6,93005E+14
7415;Áreas residenciais;Áreas urbanizadas;2,88469E+11;15;2018;15;2,1659E+14;2,88469E+14
7416;Áreas residenciais;Áreas urbanizadas;1,96989E+11;15;2018;15;1,77744E+14;1,96989E+13
7417;Áreas residenciais;Áreas urbanizadas;8,08758E+11;15;2018;15;4,27543E+14;8,08757E+14
7418;Áreas residenciais;Áreas urbanizadas;5,90655E+11;15;2018;15;3,31867E+14;5,90654E+14
7419;Áreas residenciais;Áreas urbanizadas;1955713869;15;2018;15;1,96146E+14;1,95573E+14
7420;Áreas residenciais;Áreas urbanizadas;8,21224E+11;15;2018;15;5,71388E+14;8,21224E+14
7421;Áreas residenciais;Áreas urbanizadas;2,84241E+12;15;2018;15;8,15049E+14;2,84241E+14
7422;Áreas residenciais;Áreas urbanizadas;1,17917E+12;15;2018;15;4,03404E+14;1,17917E+14
7423;Áreas residenciais;Áreas urbanizadas;5,39787E+12;15;2018;15;7,03541E+14;5,39787E+14
7424;Áreas residenciais;Áreas urbanizadas;7,51224E+11;15;2018;15;6,20486E+14;7,51223E+14
7425;Áreas residenciais;Áreas urbanizadas;9,43574E+12;15;2018;15;1,23445E+14;9,43574E+14
7426;Áreas residenciais;Áreas urbanizadas;6,32909E+11;15;2018;15;5,22532E+14;6,32909E+14
7427;Áreas residenciais;Áreas urbanizadas;43026071689;15;2018;15;1,1489E+14;4,30261E+14
7428;Áreas residenciais;Áreas urbanizadas;2,09674E+11;15;2018;15;1,83627E+14;2,09674E+14
7429;Áreas residenciais;Áreas urbanizadas;3,21328E+11;15;2018;15;2,73311E+14;3,21328E+14
7430;Áreas residenciais;Áreas urbanizadas;6679140127;15;2018;15;1,8138E+14;6,67913E+13
7431;Áreas residenciais;Áreas urbanizadas;16280103426;15;2018;15;7,08838E+14;1,62801E+13
7432;Áreas residenciais;Áreas urbanizadas;6,60632E+11;15;2018;15;3,30804E+14;6,60632E+14
7433;Áreas residenciais;Áreas urbanizadas;2,5538E+13;15;2018;15;4,48213E+14;2,5538E+14
7434;Áreas residenciais;Áreas urbanizadas;1,13437E+12;15;2018;15;4,27101E+14;1,13436E+14
7435;Áreas residenciais;Áreas urbanizadas;7,58699E+12;15;2018;15;1,45329E+13;7,58699E+14
7436;Áreas residenciais;Áreas urbanizadas;1,48063E+12;15;2018;15;5,34396E+14;1,48063E+14
7437;Áreas residenciais;Áreas urbanizadas;5,91625E+11;15;2018;15;3,34491E+14;5,91625E+14
7438;Áreas residenciais;Áreas urbanizadas;1,62079E+11;15;2018;15;2,81777E+14;1,62079E+14
7439;Áreas residenciais;Áreas urbanizadas;1,34383E+12;15;2018;15;5,33082E+14;1,34383E+14
7440;Áreas residenciais;Áreas urbanizadas;3,51521E+12;15;2018;15;8,1058E+14;3,51521E+14
7441;Áreas residenciais;Áreas urbanizadas;6,93563E+12;15;2018;15;1,6463E+13;6,93563E+14
7442;Áreas residenciais;Áreas urbanizadas;1,08415E+12;15;2018;15;4,50776E+14;1,08415E+14
7443;Áreas residenciais;Áreas urbanizadas;1,30652E+11;15;2018;15;2,98304E+14;1,30653E+14
7444;Áreas residenciais;Áreas urbanizadas;3,51074E+12;15;2018;15;9,21867E+14;3,51074E+14
7445;Áreas residenciais;Áreas urbanizadas;9,22361E+11;15;2018;15;3,97097E+14;9,22361E+14
7446;Áreas residenciais;Áreas urbanizadas;3,44329E+11;15;2018;15;2,76042E+14;3,44329E+14
7447;Áreas residenciais;Áreas urbanizadas;1,86545E+11;15;2018;15;1,87138E+14;1,86545E+14
7448;Áreas residenciais;Áreas urbanizadas;2,5955E+12;15;2018;15;9,13068E+14;2,5955E+14
7449;Áreas residenciais;Áreas urbanizadas;5,45515E+11;15;2018;15;3,23842E+14;5,45515E+14
7450;Áreas residenciais;Áreas urbanizadas;1,30991E+13;15;2018;15;3,40852E+14;1,30991E+14
7451;Áreas residenciais;Áreas urbanizadas;2,11643E+11;15;2018;15;2,13112E+14;2,11643E+14
7452;Áreas residenciais;Áreas urbanizadas;2,63904E+11;15;2018;15;2,44714E+14;2,63904E+14
7453;Áreas residenciais;Áreas urbanizadas;7,22718E+11;15;2018;15;5,52108E+14;7,22718E+14
7454;Áreas residenciais;Áreas urbanizadas;4,44459E+11;15;2018;15;2,79425E+14;4,44459E+14
7455;Áreas residenciais;Áreas urbanizadas;2,00924E+11;15;2018;15;2,0138E+14;2,00924E+13
7456;Áreas residenciais;Áreas urbanizadas;1699704491;15;2018;15;3,50057E+14;1,69974E+14
7457;Áreas residenciais;Áreas urbanizadas;30646146;15;2018;15;5,19561E+14;3,0646E+14
7458;Áreas residenciais;Áreas urbanizadas;8,05851E+11;15;2018;15;4,23204E+14;8,05851E+14
7459;Áreas residenciais;Áreas urbanizadas;2,09646E+11;15;2018;15;6,24147E+14;2,09646E+14
7460;Áreas residenciais;Áreas urbanizadas;5,8786E+11;15;2018;15;5,1546E+14;5,8786E+14
7461;Áreas residenciais;Áreas urbanizadas;2,92536E+12;15;2018;15;1,00476E+14;2,92536E+14
7462;Áreas residenciais;Áreas urbanizadas;2,2591E+12;15;2018;15;5,80311E+14;2,2591E+14
7463;Áreas residenciais;Áreas urbanizadas;4,83412E+11;15;2018;15;8,96348E+14;4,83413E+14
7464;Áreas residenciais;Áreas urbanizadas;2,98333E+11;15;2018;15;1,42465E+13;2,98333E+13
7465;Áreas residenciais;Áreas urbanizadas;1,36566E+12;15;2018;15;5,67716E+14;1,36566E+14
7466;Áreas residenciais;Áreas urbanizadas;146547008;15;2018;15;1,63564E+13;1,46544E+13
7467;Áreas residenciais;Áreas urbanizadas;475064302;15;2018;15;2,33459E+14;4,75078E+14
7468;Áreas residenciais;Áreas urbanizadas;76354633274;15;2018;15;1,65215E+14;7,63548E+14
7469;Áreas residenciais;Áreas urbanizadas;2,99605E+11;15;2018;15;8,57197E+14;2,99605E+14
7470;Áreas residenciais;Áreas urbanizadas;693252281;15;2018;15;4,63823E+14;6,93252E+14
7471;Áreas residenciais;Áreas urbanizadas;5,71835E+12;15;2018;15;1,22632E+14;5,71835E+14
7472;Áreas residenciais;Áreas urbanizadas;7,76872E+11;15;2018;15;3,31226E+14;7,76873E+14
7473;Áreas residenciais;Áreas urbanizadas;9,97062E+11;15;2018;15;4,23096E+14;9,97062E+14
7474;Áreas residenciais;Áreas urbanizadas;3,83244E+12;15;2018;15;1,38843E+14;3,83244E+14
7475;Áreas residenciais;Áreas urbanizadas;8,48902E+12;15;2018;15;2,03034E+14;8,48902E+13
7476;Áreas residenciais;Áreas urbanizadas;4,80521E+12;15;2018;15;1,08929E+14;4,80521E+14
7477;Áreas residenciais;Áreas urbanizadas;3,73932E+11;15;2018;15;3,44658E+14;3,73932E+14
7478;Áreas residenciais;Áreas urbanizadas;7234380401;15;2018;15;3,65781E+14;7,23438E+14
7479;Áreas residenciais;Áreas urbanizadas;5,92105E+11;15;2018;15;3,62466E+14;5,92105E+14
7480;Áreas residenciais;Áreas urbanizadas;3,06236E+11;15;2018;15;2,44264E+14;3,06237E+14
7481;Áreas residenciais;Áreas urbanizadas;1,4777E+11;15;2018;15;3,59508E+14;1,47771E+14
7482;Áreas residenciais;Áreas urbanizadas;1,52946E+11;15;2018;15;1,57379E+14;1,52946E+14
7483;Áreas residenciais;Áreas urbanizadas;8,55265E+12;15;2018;15;2,01929E+14;8,55266E+14
7484;Áreas residenciais;Áreas urbanizadas;560560432;15;2018;15;3,15766E+14;5,6057E+14
7485;Áreas residenciais;Áreas urbanizadas;29387303528;15;2018;15;2,11995E+14;2,93873E+14
7486;Áreas residenciais;Áreas urbanizadas;4,52277E+11;15;2018;15;2,91973E+14;4,52276E+14
7487;Áreas residenciais;Áreas urbanizadas;4,29091E+12;15;2018;15;1,15226E+14;4,29091E+14
7488;Áreas residenciais;Áreas urbanizadas;5,07232E+12;15;2018;15;1,94934E+14;5,07232E+14
7489;Áreas residenciais;Áreas urbanizadas;6,94936E+11;15;2018;15;5,67829E+14;6,94936E+14
7490;Áreas residenciais;Áreas urbanizadas;9,9351E+11;15;2018;15;4,4561E+14;9,9351E+14
7491;Áreas residenciais;Áreas urbanizadas;4,30634E+11;15;2018;15;3,04887E+14;4,30633E+14
7492;Áreas residenciais;Áreas urbanizadas;19503644385;15;2018;15;7,80074E+14;1,95036E+13
7493;Áreas residenciais;Áreas urbanizadas;1,20879E+11;15;2018;15;8,71805E+14;1,20879E+14
7494;Áreas residenciais;Áreas urbanizadas;3,69657E+11;15;2018;15;5,16174E+14;3,69657E+14
7495;Áreas residenciais;Áreas urbanizadas;3,3514E+11;15;2018;15;2,35462E+14;3,35139E+14
7496;Áreas residenciais;Áreas urbanizadas;4,45633E+12;15;2018;15;1,27095E+14;4,45633E+14
7497;Áreas residenciais;Áreas urbanizadas;3,71263E+12;15;2018;15;1,59995E+14;3,71263E+14
7498;Áreas residenciais;Áreas urbanizadas;2,44184E+11;15;2018;15;1,95257E+14;2,44184E+14
7499;Áreas residenciais;Áreas urbanizadas;4,70142E+12;15;2018;15;1,52027E+14;4,70142E+14
7500;Áreas residenciais;Áreas urbanizadas;5,10037E+11;15;2018;15;2,8423E+14;5,10038E+14
7501;Áreas residenciais;Áreas urbanizadas;9,43943E+12;15;2018;15;1,66175E+14;9,43942E+14
7502;Áreas residenciais;Áreas urbanizadas;51462056166;15;2018;15;3,40977E+14;5,14621E+14
7503;Áreas residenciais;Áreas urbanizadas;39403650097;15;2018;15;2,5378E+14;3,94037E+14
7504;Áreas residenciais;Áreas urbanizadas;51571780266;15;2018;15;2,65359E+13;5,15716E+14
7505;Áreas residenciais;Áreas urbanizadas;9068117698;15;2018;15;2,97321E+14;9,06811E+14
7506;Áreas residenciais;Áreas urbanizadas;1684514111;15;2018;15;1,18352E+14;1,68451E+14
7507;Áreas residenciais;Áreas urbanizadas;3,67066E+12;15;2018;15;9,11967E+14;3,67066E+14
7508;Áreas residenciais;Áreas urbanizadas;1,51347E+11;15;2018;15;1,51683E+14;1,51347E+14
7509;Áreas residenciais;Áreas urbanizadas;1,63165E+12;15;2018;15;8,33334E+14;1,63165E+14
7510;Áreas residenciais;Áreas urbanizadas;9,60101E+11;15;2018;15;4,03803E+12;9,60101E+14
7511;Áreas residenciais;Áreas urbanizadas;1,15549E+12;15;2018;15;6,60042E+13;1,15549E+14
7512;Áreas residenciais;Áreas urbanizadas;1,90735E+12;15;2018;15;1,06238E+14;1,90735E+14
7513;Áreas residenciais;Áreas urbanizadas;2,29199E+12;15;2018;15;9,78716E+14;2,29199E+14
7514;Áreas residenciais;Áreas urbanizadas;3,99135E+11;15;2018;15;2,53091E+14;3,99135E+14
7515;Áreas residenciais;Áreas urbanizadas;1,90439E+12;15;2018;15;6,30783E+14;1,90439E+14
7516;Áreas residenciais;Áreas urbanizadas;6,33493E+11;15;2018;15;1,66694E+14;6,33493E+14
7517;Áreas residenciais;Áreas urbanizadas;6,61007E+11;15;2018;15;3,47124E+14;6,61006E+14
7518;Áreas residenciais;Áreas urbanizadas;188458204;15;2018;15;7,89803E+14;1,88465E+14
7519;Áreas residenciais;Áreas urbanizadas;3,95645E+11;15;2018;15;2,45191E+14;3,95645E+14
7520;Áreas residenciais;Áreas urbanizadas;5,03052E+12;15;2018;15;1,61856E+14;5,03052E+14
7521;Áreas residenciais;Áreas urbanizadas;2,99352E+12;15;2018;15;1,41739E+14;2,99353E+14
7522;Áreas residenciais;Áreas urbanizadas;2,69958E+12;15;2018;15;1,51983E+14;2,69958E+14
7523;Áreas residenciais;Áreas urbanizadas;7,47768E+11;15;2018;15;6,47282E+14;7,47768E+14
7524;Áreas residenciais;Áreas urbanizadas;1,49781E+12;15;2018;15;5,25124E+14;1,49781E+13
7525;Áreas residenciais;Áreas urbanizadas;2,2237E+11;15;2018;15;2,7249E+14;2,2237E+14
7526;Áreas residenciais;Áreas urbanizadas;2,21236E+11;15;2018;15;1,94718E+12;2,21236E+14
7527;Áreas residenciais;Áreas urbanizadas;1,9699E+12;15;2018;15;7,38647E+14;1,9699E+12
7528;Áreas residenciais;Áreas urbanizadas;1,55579E+11;15;2018;15;6,39565E+14;1,55579E+14
7529;Áreas residenciais;Áreas urbanizadas;1512547114;15;2018;15;7,51736E+14;1,51241E+14
7530;Áreas residenciais;Áreas urbanizadas;5,27028E+11;15;2018;15;3,01874E+14;5,27028E+14
7531;Áreas residenciais;Áreas urbanizadas;3,71005E+11;15;2018;15;2,46496E+14;3,71005E+14
7532;Áreas residenciais;Áreas urbanizadas;2,99651E+11;15;2018;15;5,96162E+14;2,99652E+14
7533;Áreas residenciais;Áreas urbanizadas;3,74094E+12;15;2018;15;1,05001E+14;3,74094E+14
7534;Áreas residenciais;Áreas urbanizadas;28804390529;15;2018;15;2,91408E+14;2,88044E+14
7535;Áreas residenciais;Áreas urbanizadas;5,99573E+11;15;2018;15;3,39777E+14;5,99572E+14
7536;Áreas residenciais;Áreas urbanizadas;3,35641E+13;15;2018;15;3,46408E+14;3,35641E+14
7537;Áreas residenciais;Áreas urbanizadas;1,1856E+12;15;2018;15;5,35348E+14;1,1856E+14
7538;Áreas residenciais;Áreas urbanizadas;2,78571E+11;15;2018;15;9,1244E+14;2,78571E+14
7539;Áreas residenciais;Áreas urbanizadas;8,33345E+11;15;2018;15;3,74031E+14;8,33345E+14
7540;Áreas residenciais;Áreas urbanizadas;8,47224E+11;15;2018;15;4,32975E+14;8,47224E+14
7541;Áreas residenciais;Áreas urbanizadas;4,27441E+11;15;2018;15;3,48194E+13;4,27442E+14
7542;Áreas residenciais;Áreas urbanizadas;5,45447E+11;15;2018;15;1,36264E+14;5,45447E+14
7543;Áreas residenciais;Áreas urbanizadas;1,03481E+12;15;2018;15;4,78784E+14;1,03481E+14
7544;Áreas residenciais;Áreas urbanizadas;1,47812E+11;15;2018;15;8,21272E+14;1,47812E+14
7545;Áreas residenciais;Áreas urbanizadas;71666906756;15;2018;15;7,29823E+14;7,16669E+14
7546;Áreas residenciais;Áreas urbanizadas;3,05659E+12;15;2018;15;8,33421E+14;3,05659E+14
7547;Áreas residenciais;Áreas urbanizadas;3,48047E+11;15;2018;15;2,5946E+14;3,48048E+13
7548;Áreas residenciais;Áreas urbanizadas;5,22662E+11;15;2018;15;4,42024E+14;5,22662E+14
7549;Áreas residenciais;Áreas urbanizadas;1,46719E+11;15;2018;15;1,70949E+13;1,46719E+14
7550;Áreas residenciais;Áreas urbanizadas;7,89321E+11;15;2018;15;5,91376E+14;7,89321E+14
7551;Áreas residenciais;Áreas urbanizadas;5,21803E+13;15;2018;15;1,85036E+14;5,21803E+14
7552;Áreas residenciais;Áreas urbanizadas;5,10229E+11;15;2018;15;3,15998E+13;5,10229E+14
7553;Áreas residenciais;Áreas urbanizadas;2,89595E+11;15;2018;15;2,76468E+14;2,89595E+14
7554;Áreas residenciais;Áreas urbanizadas;5,17427E+12;15;2018;15;1,05331E+14;5,17427E+14
7555;Áreas residenciais;Áreas urbanizadas;6,67657E+11;15;2018;15;3,44081E+14;6,67657E+14
7556;Áreas residenciais;Áreas urbanizadas;8,8868E+11;15;2018;15;4,98185E+13;8,8868E+14
7557;Áreas residenciais;Áreas urbanizadas;1,65138E+12;15;2018;15;6,79572E+13;1,65138E+14
7558;Áreas residenciais;Áreas urbanizadas;3,19846E+11;15;2018;15;2,16839E+14;3,19846E+14
7559;Áreas residenciais;Áreas urbanizadas;1,59102E+12;15;2018;15;7,47192E+14;1,59102E+14
7560;Áreas residenciais;Áreas urbanizadas;7,39704E+11;15;2018;15;5,52813E+14;7,39704E+14
7561;Áreas residenciais;Áreas urbanizadas;7,16337E+11;15;2018;15;3,99061E+14;7,16336E+14
7562;Áreas residenciais;Áreas urbanizadas;2,84699E+11;15;2018;15;2,24044E+13;2,84699E+14
7563;Áreas residenciais;Áreas urbanizadas;6,33436E+12;15;2018;15;2,03729E+14;6,33436E+14
7564;Áreas residenciais;Áreas urbanizadas;1,37653E+12;15;2018;15;7,39606E+14;1,37653E+14
7565;Áreas residenciais;Áreas urbanizadas;1,59186E+11;15;2018;15;2,0026E+14;1,59186E+14
7566;Áreas residenciais;Áreas urbanizadas;1,18256E+13;15;2018;15;1,78208E+14;1,18256E+14
7567;Áreas residenciais;Áreas urbanizadas;2,59564E+11;15;2018;15;2,5294E+14;2,59564E+14
7568;Áreas residenciais;Áreas urbanizadas;1,2468E+12;15;2018;15;4,83543E+14;1,2468E+14
7569;Áreas residenciais;Áreas urbanizadas;5,46917E+11;15;2018;15;4,13263E+14;5,46917E+14
7570;Áreas residenciais;Áreas urbanizadas;1,73221E+11;15;2018;15;1,87615E+14;1,7322E+14
7571;Áreas residenciais;Áreas urbanizadas;5,52985E+11;15;2018;15;3,99372E+14;5,52985E+14
7572;Áreas residenciais;Áreas urbanizadas;43250851148;15;2018;15;3,31244E+14;4,32508E+14
7573;Áreas residenciais;Áreas urbanizadas;5,08357E+11;15;2018;15;2,79717E+14;5,08357E+14
7574;Áreas residenciais;Áreas urbanizadas;4,31912E+11;15;2018;15;2,57229E+14;4,31911E+14
7575;Áreas residenciais;Áreas urbanizadas;6,15937E+11;15;2018;15;3,05184E+14;6,15937E+14
7576;Áreas residenciais;Áreas urbanizadas;9,52068E+11;15;2018;15;5,0969E+14;9,52068E+14
7577;Áreas residenciais;Áreas urbanizadas;345929537;15;2018;15;2,81852E+14;3,4593E+14
